"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.012,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.1597,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.2124,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.3244,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.4062,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.4087,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.3727,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.3771,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.6245,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.8765,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.0466,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.1956,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.2296,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.1961,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0683,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.8782,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8272,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.8008,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.8483,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.8132,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.5993,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.3372,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.1701,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.1695,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.222,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.2611,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.3298,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.2447,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.97253,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.92928,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.0824,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3235,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.5298,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.5202,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.2455,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.91235,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.71476,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.73837,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.79558,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.76448,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.79539,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.94636,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.0699,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.0409,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.78199,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.27524,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.87112,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.72369,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.89806,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.38603,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.1294,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9277,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4528,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.6046,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.5133,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.4038,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.4731,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.6205,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.6255,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5279,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.3924,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.2902,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.1878,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.0322,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.689,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.2459,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.92773,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.76456,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.59698,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.42042,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.42094,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.55842,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.76384,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.90066,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.90556,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.68459,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.42136,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.17178,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.07779,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.33678,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.71866,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.0651,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.1713,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.83515,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.66873,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.0441,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.05664,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.10049,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.6033,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.10323,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.43835,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.64228,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.26838,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.73537,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.71208,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.03902,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.79063,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.24582,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.58872,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.73524,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.61948,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.31208,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.10294,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.27865,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.90117,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.6983,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.0704,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.148,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.0222,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.9318,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.9923,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0207,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.972,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9111,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0278,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.2346,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.4802,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.8409,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.1756,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.262,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.0245,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.7133,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.4794,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.0893,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.5898,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6319,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.8835,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.3121,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.6356,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.7871,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.5259,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.0145,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.4499,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.81425,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.70358,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.1092,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.6609,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.9495,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.168,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.3588,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.7256,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.9785,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.2592,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.5897,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.8235,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.9446,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.8999,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.8418,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.8425,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.9519,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-07",103.031,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.9408,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.8275,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.7491,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.4903,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.0056,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.9428,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.3724,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.8175,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.9833,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.0737,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.1948,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.364,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.4219,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.327,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.0643,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.8729,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.9791,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.1909,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.3889,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.4129,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-04",103.2952,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-05",103.3023,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.225,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.3313,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.451,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.1996,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.0845,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.2663,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.5077,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-01",103.4889,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-02",103.0296,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.8099,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-04",100.1278,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-05",99.12489,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.26287,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.214,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.47753,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.62084,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.24776,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.31887,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-12",96.82272,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-12",96.59949,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-01",96.79405,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-02",96.95392,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.08271,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.21738,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-05",97.35931,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-06",97.54937,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-07",97.78593,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.07449,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.37083,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.56215,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.71001,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-12",98.9189,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.15844,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.38406,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.62704,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.82877,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.98726,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.0154,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.91187,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.7333,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.60767,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.58335,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.63497,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.83748,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.1647,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5266,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7715,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8336,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7578,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6373,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.5699,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.6586,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.8089,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.9703,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.1058,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.1496,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.9924,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.7067,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4643,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4029,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.4487,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4979,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5204,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.5707,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.6758,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.8443,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.9913,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.04,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.9541,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.8391,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.8481,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.9677,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.1583,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4147,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.6352,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.785,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.9149,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.0414,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.1373,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.1843,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.1375,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.028,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.8898,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.7792,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.7039,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.6733,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.6537,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.5993,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.5018,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.3845,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.1906,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.9899,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.9331,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.9735,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.0132,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.0126,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.0411,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.0371,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.0501,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.034,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.015,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.9567,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.9298,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.8705,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.7271,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.2497,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.13367,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.94661,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.74611,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.15101,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.50068,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.67842,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.67198,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.48566,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.38645,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.61095,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.73409,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.95524,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.05687,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.02637,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.64449,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",96.80453,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",96.32402,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",96.6041,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",97.05579,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",97.5675,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.25735,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.36531,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",98.24908,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.15292,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.35211,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.93845,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.56466,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.73649,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.25648,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.65139,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.3721,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.47308,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.66892,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.60359,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.79668,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.40034,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.1505,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7611,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.9048,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7601,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.7423,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.817,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.6177,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.0838,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.76976,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.1203,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.6459,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.2071,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.5197,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.7678,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.917,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",102.0474,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",102.0252,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",102.0219,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.0563,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.0169,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.0601,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.1136,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.0399,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.8714,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.8123,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.9768,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.1035,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.3068,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.3574,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.4421,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.4572,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.3417,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.2875,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.2717,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.3363,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.2814,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.0771,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.9247,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.9967,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.1407,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.193,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.067,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.9205,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.0118,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.999,
